Car_ID,Rust_Level,Structural_Strength_Score,Damage_Severity,Body_Remaining_Years
143,40.81747781232796,4.185984932361723,4.591898791903854,1.0
144,57.52152875691549,2.538528222736171,6.222626035134108,1.0
145,20.616249309537533,6.00758696595504,3.7075736829633437,2.5591171781543887
146,27.34545994106401,5.4247077196535,5.364739231692966,1.9758283553275482
147,,6.02519558161283,3.597849071080763,3.1972843608331796
148,21.29874474876821,5.534812832029959,2.4936899430706325,4.938440023219189
149,37.7372931002181,6.94339172388063,4.345340797372081,1.4469514789728921
150,35.309976826534125,6.03947222715719,5.040917596002206,1.0
151,29.5935645671219,4.534339869399839,5.86824964187624,1.0
152,65.66962187856986,8.731315647988842,6.749524484135366,1.0
153,5.150725770442463,3.624950209765304,8.29404257456832,1.0
154,22.470257762644067,5.901115628538392,8.478877382448575,1.0
155,71.2792085124852,5.3939187892633065,6.015562315507232,1.0
156,38.538334909031455,7.389244634083397,3.2245959430652427,3.1366993686922786
157,34.76078944969432,5.149759106865025,2.6209674521815067,1.458238128258298
158,48.584251887479674,4.85803529608529,6.792921667371346,1.0
159,45.30957224399339,6.715865020343284,2.2785662352081157,5.3317386765535435
160,82.46435046267912,3.1170585434835547,5.279039083656414,1.0
161,58.51694947311007,6.581490582768498,1.3515253565591117,3.753816541364511
162,32.92921598815571,6.568613942038954,6.910747027133139,1.0
163,44.011147109773916,5.370775241324701,4.87044487962157,1.0
164,47.93914280710319,4.387478314858118,2.8635327999010434,1.9594393081440562
165,39.28296340005134,4.634169489962323,7.234740760464081,1.0
166,9.658825125474024,4.610824075547367,6.651262468634622,1.0
167,68.09574619586131,7.103622521784322,9.54230266208447,1.0
168,,6.074454658051691,1.688476542688925,3.7911128143726476
169,22.325581416674872,5.614744287351916,8.843830510535712,1.0
170,12.246014124489728,5.397141449690389,5.863768073195552,1.0
171,28.481352201475417,4.621679683859313,1.8176389610492236,2.26999322478261
172,40.6428311300922,5.6795260257337885,4.173075655511274,1.0
173,0.9320483706298757,4.486210828595478,6.454197905504957,1.0
174,50.674686737088116,8.57392101964311,7.178156725280388,1.0
175,71.38855591840745,7.3053060895870665,5.754214817755,1.0
176,16.409044343704046,6.574455270920531,6.507637917686785,1.0
177,5.970569771029047,8.267040866623871,6.574558225836652,1.631500289657998
178,5.076824220828322,6.642160265205124,1.868253742574293,5.778135735058256
179,9.88961695179644,3.3227978507458737,4.58975566784194,1.0
180,37.35080306853709,7.7846385899071935,0.41402454941091726,8.156439620529365
181,37.103393476103356,7.545354823060619,7.048315466906,1.0
182,49.648874592676336,6.805575873861872,0.6136015767039452,5.879145739950678
183,25.78906117682287,5.880855463998045,3.3262419545743525,3.843308217316469
184,75.72502511309334,8.142487598215741,3.6165965107645675,3.43734655323068
185,27.43965144102487,4.594150351492676,6.230604684613393,1.8244306323658006
186,24.643650721268088,5.5351802615092875,5.685085028582212,1.0
187,11.509443618751524,8.314703289022267,3.0283382826417418,2.682554070054728
188,24.551848769241374,5.154070569424461,1.2429280318290952,1.0
189,8.13114811502368,4.274515092756452,3.1803779502728298,1.2025860102896424
190,42.163009086161836,6.8310043435878764,5.353647154273232,1.47622274367041
191,35.247594061430085,6.9426032150548735,0.3581714430228473,3.2801447664019183
192,14.930569480559186,4.071528215748846,7.027474212495502,1.0
193,59.01977445604548,6.423655488649896,3.7545207485066094,1.0
194,29.84766790573299,2.4902425377702198,2.2245395156182015,1.0
195,16.041904111279496,3.156434220757003,1.4717337232530086,2.671293886618033
196,51.03596556868454,6.211987050588917,7.4991989845224625,1.0
197,56.870559861203475,7.691922904431619,1.8922745016964342,3.5725962731589136
198,28.823707011369216,7.418981969923419,3.0309790166588817,5.12683374523417
199,30.22865733749567,5.35921055109826,4.902989374993021,1.0
200,30.08147531412524,4.913296166434874,8.219245531483004,1.0
201,41.13261217499408,6.536797130352126,6.798982277167624,1.0
202,18.934510960072185,2.1226579420840967,8.074390951285407,1.0
203,73.84304329326638,4.044122024219216,3.9070930771112558,1.0
204,,7.137780082568233,1.9093730311938324,3.5912957227250395
205,30.408148442711973,9.006898962860996,4.146219478114909,1.6773861809786457
206,60.248405639253654,8.842860730029898,5.147730154124729,3.675760258903018
207,49.597234616966304,2.856584110440015,7.726199582003214,1.0
208,90.8705749942166,5.347524392390923,3.8404105187463493,1.0
209,10.012544620432017,6.899389811778644,8.585606398477392,1.0
210,34.48631107714205,5.979887988211436,1.497281999285907,1.8230343433069303
211,21.91069251772427,4.71090970910393,2.313831465693574,1.6392029618362036
212,,7.7751616188663375,6.243684947617901,2.4043560292106747
213,30.491042831406833,6.911877328289531,6.5643122939541065,1.2963319758062009
214,43.95532424095678,4.355750888774475,5.092149063771627,1.0
215,16.402056448583895,6.937023744346745,7.4302619156221805,2.388656672311028
216,,4.141131254759177,5.195912016963326,1.0
217,47.98207076468381,6.921636376939851,4.604357756814924,1.3679332435296248
218,30.295044756800753,8.101363572744877,3.6171761827894144,3.8283334529286495
219,77.24667701230439,3.8681239440036475,2.48617619698917,1.0
220,22.812424205648885,6.391632415009301,4.0889237368531,1.3228579259826188
221,40.94197280785992,4.403086344576308,8.23131681367844,1.0
222,8.924433000369824,4.62349358197682,4.688025779258993,1.4639901205707626
223,58.47898543996075,9.462152345942318,6.794557820452239,1.0
224,11.789357039560294,,7.334672241010348,1.0
225,44.870142805461306,5.92528184706704,6.167734606036071,1.0
226,16.19923710686604,2.9672359738813436,3.0066625650673986,1.0
227,46.584239147327864,2.608678543899656,4.880538241145466,1.0
228,4.522955747039435,8.135758112358392,6.2943544226005255,3.268134716614009
229,28.618773028341177,7.325014884626373,4.548257471694952,1.964621493252528
230,61.17440622764194,6.284292654489692,1.1164776775185472,1.5835576368539637
231,74.53697300991003,5.63027453073344,1.5052635751806498,3.361332136566576
232,,5.198619678842751,6.108687192995127,1.0
233,55.54952971218774,6.077045563962721,5.752530440181029,1.0
234,12.813941707323472,7.698655428571232,7.655463682704685,1.0
235,39.178612608371736,5.451933672927542,0.9201218415486022,1.8110277114024735
236,24.93696047639605,4.653895270496618,4.51671310521777,1.0550209314190213
237,21.916651724833656,8.559951872192809,3.2536326460495872,3.5885969091665144
238,24.523527317581912,,3.7718247135398815,1.0
239,23.987896218970345,5.2344380712642335,5.104197432417289,1.0
240,47.06307950962168,2.0744862906781414,5.738949545993911,1.0
241,23.899361623903882,3.750861298277826,4.618149272058715,1.0
242,37.72853533581371,7.2928910691860835,3.606602619027262,4.948673934665076
243,12.1281104820712,2.110777864990462,6.076326941564718,1.0
244,55.22558585967329,2.207147759966243,0.8810974260738167,1.0
245,23.52958253425519,6.262703768121516,4.896675525301508,1.7782909010465178
246,60.54410841844776,4.182126687289678,8.592457317764538,1.0
247,70.40136425327182,4.576665458980816,4.374319655001554,1.0
248,83.94874241175118,7.8603341948070335,4.264266626037996,1.0
249,,,5.381752639698436,3.0483473865647275
250,31.432137717906915,9.705598503644241,5.758113637162268,2.465294522989323
251,47.76013564418983,7.240350765903475,2.2096813642268813,3.360953325249721
252,67.66515404143924,3.0215889002322545,3.4865517322258173,1.0
253,75.16224609862175,6.755618619085059,1.070105883142389,2.2018357777716027
254,48.76752609388669,4.763471535689955,4.249694690325353,1.0
255,36.215178909355046,3.4802153199591306,4.928241818154791,1.0
256,46.216617847342285,7.245583185129827,2.7019471418275116,3.2101975003440675
257,22.397512009448402,3.0384461259049864,4.060863383754871,1.0
258,18.641786402884552,6.296051054785993,5.240433421282217,1.1155734712170793
259,86.60025029393474,7.35827686608597,6.9873956521689315,1.0
260,39.72767321674942,4.955956676681427,4.668987960502312,1.0
261,26.59861946430287,5.0657532886762935,6.777107076955432,1.0
262,31.768302564702584,4.579995237845439,7.646031616422643,1.0
263,26.40209349289505,8.474323830156392,3.135041637574385,5.582562125204408
264,35.12716879959714,7.666936287958358,0.3197869658294751,5.350052315607048
265,53.88169944970597,4.797110088701993,5.579941656883415,1.2387633353937173
266,51.1770084352976,3.9147492289406105,4.176530186003951,1.0
267,12.128746378787074,6.154972369099518,1.5153244163089672,4.227477491952485
268,47.57193049910156,6.54695817051211,2.5118782069272,1.712413961640328
269,20.242058204394873,1.881807108310475,4.43236620610298,2.0716458145653336
270,40.317337459999834,5.4820169763025675,3.3961081543131044,1.0
271,74.47037204646556,6.241351387768602,5.260981625082898,1.0
272,22.680823050221154,1.9968014714126627,6.345091510037442,1.0
273,11.316714931692456,5.977972096666241,2.4760153825479443,4.808926037797381
274,14.833788100938468,8.925357464848945,4.839208308571344,3.318899300680135
275,44.82311008457015,7.794977839016344,4.394934990322033,1.1615206522674595
276,34.42521576896812,6.754712955519114,4.8453842237011315,1.4986313578404074
277,45.29761581560971,,1.7169502017747031,1.0
278,63.69476236260611,6.21065824122549,4.897466459040253,1.0
279,,2.4544290411212573,2.9794760151373993,1.0
280,12.022768435879712,3.7594674452967554,2.9487725507188154,1.964318567017338
281,46.623698527054785,5.615542226421054,3.2748560444249115,1.0
282,41.62976345783109,5.138253386946692,2.358596032170423,3.0228444593732346
283,42.668891251229496,6.930582390373714,2.086504156820336,3.192788859589017
284,23.7965936781807,6.593727971642286,4.892229720985283,1.3144280282197884
285,19.084864346270997,5.885280150564118,3.641009310172359,1.0
286,21.02246890347447,7.405059244935769,6.050425556721137,2.936540942398385
287,26.375282774003818,6.076348656892491,4.28290033286422,2.3414257465851263
288,15.710950876775174,6.582525753210197,1.498266726113968,7.885406293596835
289,82.37856745800893,,8.650509136850555,1.0
290,51.89206374014128,1.9740211450959289,3.74910396342828,1.0
291,9.517154382535823,9.216977298387022,6.743129405879047,5.4544544133855535
292,22.446018375118634,4.352584257051837,9.127876053613141,1.0
293,15.665846243072773,5.7026888243347305,7.000020050602588,3.075830459867583
294,34.05151828400566,7.602498878486589,5.5769237514688355,1.0
295,37.65438705969051,3.997150685675435,7.3531198680871555,1.0
296,33.56204946670382,5.610358200294449,4.639928420286401,1.0
297,84.74318657774774,6.7626847440411995,4.307811207413831,1.0
298,4.691869097920668,6.231032219834586,2.90629782677321,4.3701741439560875
299,35.672025061962856,5.88719584816716,8.22120852779065,1.0
300,,6.682838834255783,8.603294219823956,1.0
301,15.96253875120975,6.322093981576808,2.772951862353974,2.837730003380028
302,39.840856398771614,,3.917061299867651,3.6850586249292987
303,70.3119202398104,5.489689988974003,5.461491909025168,1.0
304,52.19213166220699,2.4550003046737583,2.6857751741798754,1.0
305,53.82892498448387,8.48471563523627,6.903677761795844,1.0
306,18.44516335923202,9.156423866794063,4.1458679494845425,6.1541370313088715
307,42.889801750603525,6.5823471680124666,1.726752957574029,5.969302751163054
308,24.432454797704185,5.784220961482424,4.686450971726456,1.0
309,37.92472135555986,4.656254817625182,7.616099267743821,1.0
310,47.47293234607258,8.475469931984476,3.5086943545721034,1.4947694492792682
311,51.25500256620384,6.507099159905741,4.138386767295843,1.3505196485067055
312,,3.779357967471558,8.683152763285527,1.0
313,67.8903768276491,6.16123170023427,5.033823420774231,1.0
314,79.95763613192891,4.209049850908326,2.276133792222818,1.0
315,68.02522286607679,3.44481219831203,6.908921352604168,1.0
316,50.69920565914319,7.052858184907418,4.905897339555999,1.0
317,49.52032297691778,4.178542391548668,3.1402998797497093,1.0
318,16.03844138375187,3.336053879251275,5.270464313999091,1.0
319,40.65141922092732,3.9709090205481035,5.771429875395518,1.0
320,76.79411126131566,5.120395967543635,4.76656279500643,1.0
321,73.06843117072594,7.988808126609244,7.18193822626051,1.0
322,10.958891619163973,6.6929349509570795,5.144812995448342,4.479962852179869
323,21.227071394083378,1.9585854070934305,4.713149026186137,1.0
324,,8.507917640795476,7.421849899703931,1.961579380668066
325,45.6750667561281,8.019288964953063,2.5387013669243736,5.251663879172481
326,5.915717380650558,6.455958163477921,3.110281395353348,5.583473908452729
327,27.958245344957195,7.881928293061307,3.8560290875450964,3.240775243459537
328,44.14033517186915,4.1409266964142475,6.673681298828621,1.0
329,42.31961741185309,6.9909401604629675,5.56973438854954,1.0
330,51.919823633713904,6.221446683503035,5.857841067977746,1.0
331,55.034705126507276,6.253277601847521,2.965780736671304,1.0
332,35.77560315687671,8.551710390532927,4.537903838562598,3.60486512530208
333,51.795357111283636,6.059160684204584,1.7631226354833585,1.7518158739577343
334,66.18726694676799,5.353960349783186,2.280108757517058,1.0
335,41.499926638791194,5.592932732788604,2.430237727842186,5.137628293392636
336,,4.128862638564833,3.5069593672529416,1.0
337,26.389959788907536,5.38252140022781,4.101811846871742,1.0
338,11.785052590553965,7.547016055418606,2.5815037378875676,2.100591615182726
339,,4.803818307230464,3.7336797056741706,4.066467067528224
340,45.69658131272637,3.3994793283051283,4.57726993707134,1.0
341,27.48217477967193,2.052489800270248,4.304189324895225,1.0
342,44.159528951705724,7.322250135226525,4.690659708475079,1.4710446952790515
343,25.72589011456163,6.200972652330645,7.641036297168022,1.0
344,21.19631584708789,7.160629635702219,4.486715941101708,1.305222211243955
345,33.72048450826812,6.76022670660906,2.113773382985193,1.0
346,,5.844398464089979,5.943352013793664,1.0
347,21.95280963358203,4.187697378602999,2.9758329840046196,1.2949258322058506
348,43.08301532795758,6.942874294241043,7.306183990067118,1.0
349,56.685869718862726,9.294013940632382,5.998905722752605,1.0
350,9.216661575954463,4.891872005477539,6.788177813400046,1.8120298740549714
351,17.44652271966575,8.378217255151952,5.742360563620275,3.2544542585344556
352,55.23907998428712,9.172094036436715,5.459412090629102,3.1975430016519444
353,,5.8344832996298726,7.965179393543905,1.0
354,21.05485864921323,5.7826750590713925,5.752971003459132,1.0
355,56.02600364849487,4.649527864018631,5.390381698563614,1.0
356,54.7288251049475,6.379198345051991,1.0545914339238969,4.007602704862201
357,23.482977033926016,2.669698409549474,6.003027378100116,1.0
358,68.97214557043343,3.8033281042142004,4.715936897099898,1.0
359,22.99850767158384,4.042741899834288,3.6975307134893387,1.0
360,72.01705839899664,4.996489974027025,3.500429438205193,1.0
361,43.18570376554591,3.0818583505402906,5.3670789800642185,1.0
362,82.8840556674178,5.4213864757182595,2.6400692653822415,1.0
363,30.47967313822021,4.8445349690269035,0.8615288379903432,2.474846409869598
364,19.3868422938069,3.0103034158839255,3.7223225032974665,1.0485476951414188
365,51.154137609005716,4.100929792907514,6.693055902922811,1.0
366,16.920806938448056,7.083734065604405,4.131562147552737,3.102771031872961
367,29.76193481789082,5.552173769660531,4.156979688145289,1.0
368,71.37179063319799,7.0809338069628724,1.4795054941280972,2.324182764993421
369,32.7208767739372,3.8532980455052974,6.193772904336501,1.0
370,8.543500826698377,6.734497684882975,2.3587901809946805,2.444812093605713
371,50.50854926909128,7.906916137916524,2.504245007773504,4.563075553429272
372,63.36037285339985,7.598735357967573,5.786374417712837,1.0
373,60.370471625450406,5.551317503427645,4.55807345643678,1.0
374,14.003294399607185,8.01114747580655,5.162602393159138,3.7495764619867114
375,39.57331046410781,,3.3148293049676676,2.107405925078908
376,46.247976350878915,3.033797031488109,8.859691953769373,1.0
377,30.101404375279778,5.339834841071671,1.4369072308756126,3.8367935530167547
378,39.38196056172362,7.552430150058344,1.7357245027911326,3.863601392256273
379,21.271964126679478,6.210155469749912,1.9431194790810409,4.389199127309029
380,45.309512852781566,9.220355170687156,4.092135035227694,1.0
381,20.917783909871897,4.891194611945762,2.3719153668158626,4.093397055067558
382,67.40239941421333,3.9823500042040516,2.8854212929423406,1.0
383,60.60179383014813,3.2529721639158478,1.4161836307199913,1.0
384,46.83908662241551,7.864048810949662,1.3048729949868874,3.697345211057888
385,24.325260977285193,8.684806374842491,1.0424141351846228,8.637119337029034
386,46.38605418241555,,3.40049277797761,1.7337888214486803
387,58.41266854963396,4.923429528788065,3.187455208345595,1.0
388,35.58626427032693,1.8788787934485731,2.3487865055277655,1.9599330495042393
389,18.230088622380034,3.9361540240347592,7.307157687208611,1.0
390,36.225243344060736,2.72374146217309,2.40496362929643,1.0
391,38.62029765000623,6.872159447543282,6.457314841285493,1.0
392,20.442791742136958,3.591146915363021,7.338249317184118,1.0
393,5.596716209846411,2.209226319918841,5.7986768913080144,1.0
394,66.6810691359078,,3.7461704312868616,1.0
395,42.55450514266846,6.1226346618542795,4.912366973789194,1.0
396,14.152100070820198,6.799454581102422,1.0239328591819659,6.608608506592866
397,83.93624859301634,3.781652693174135,7.130446281701675,1.0
398,40.38644308629271,9.482617844946544,1.5452131335201975,8.698810270801445
399,31.019421642132848,3.200423642321326,2.6469761971101384,1.0
400,2.810434809417865,1.7564897890685303,4.978440964675321,1.0
401,36.14664070505149,3.9275657560353143,6.127203167104761,1.0
402,49.48083981319523,3.5841896374132043,3.217124844971186,1.0
403,58.45762086196037,4.239897619062139,2.7880855997070393,1.0
404,48.30131685153782,9.214301349658031,1.7229093965709312,7.517940316790559
405,28.41605188921026,3.3327532066501715,0.798817165123371,4.0430478881881715
406,48.263979608817294,6.914401165106009,2.630211882432821,2.464050097641107
407,19.115746590155318,8.404164033060425,4.704297581975086,3.2627972076583394
408,,4.22322715003704,1.7989781937818095,1.0
409,64.8135454565262,5.485266921961428,2.228782048469864,1.0
410,34.178048277026626,7.043406922401222,3.0634770901581607,3.750359398649306
411,42.91117627740123,5.326607848148327,8.828281452421079,1.0
412,17.48840180252596,4.60076089888385,5.3932644394511815,1.0
413,60.127790638970666,5.58755895637805,4.363781214340954,1.0
414,67.01212110124203,6.101976288802552,3.599799702026128,1.0
415,51.27465029369175,3.762940616294009,5.161907986700966,1.0
416,47.309245077167006,7.056870394387778,1.7240341179864531,4.864363069858974
417,39.00686860520391,7.8048615340231375,3.030428578021243,3.4446280683624533
418,71.66013512494006,7.367069673458513,4.388852929456622,1.2627038000989013
419,34.031835004947055,5.021048829318816,2.3095048753018435,2.3167219070013854
420,53.05336845910453,7.808741731597496,3.2645641699903423,1.6377090662678049
421,15.868628612880883,6.527960355425874,2.173582811526116,6.457418825295516
422,36.15045803264167,7.536559352831807,3.2370175834280297,4.134780349293455
423,52.15470912846395,5.190286694297731,3.063843676326915,1.0
424,7.1506886207652025,3.4242399366213245,5.712917772060415,1.0
425,40.216937197617064,3.5718928315333986,2.7714768070569114,1.0
426,19.04262900417036,4.895883441866443,1.3310800520837125,2.6587451363669645
427,53.26405472440647,4.062191003896163,6.43558767278167,1.0
428,65.57011764684634,5.524964228691159,0.7090355037221032,1.1167867982791033
429,35.938900590468975,5.689717856766149,2.778452620412228,3.0303941310882907
430,49.8179449219705,4.85693176888573,6.553686550751166,1.0
431,35.05596580785859,,2.5968412080866443,1.5195922115999547
432,22.211693727349374,3.3333861415288277,4.824568949515557,1.0
433,32.66068180916332,5.279409720054771,6.099424447780761,1.0
434,35.40185063581476,7.54802395972812,1.9122210954546015,7.854084156243335
435,23.568791031507036,7.778645347710014,3.14418544860489,3.116721061554248
436,64.08341338342291,7.14761111549265,5.817514046703623,1.0
