Car_ID,Battery_Health,Sensor_Error_Rate,Wiring_Condition_Score,Electronics_Remaining_Years
162,68.37397535535086,3.0,2.0567079785072617,7.028019912647554
163,,1.0,6.955570539789912,9.187828032027452
164,31.408695685056145,1.0,0.012592392478626424,4.967909587434179
165,48.35453877369219,2.0,8.85164725560161,10.0
166,63.99191710101882,4.0,1.3432763671797454,4.953845688873839
167,87.0045351016921,3.0,0.9574569981619918,4.506329810863874
168,67.21392200472437,2.0,4.078918438721994,6.839007675160542
169,99.58137317270447,2.0,4.303176715400654,8.989767813170122
170,79.91365115370274,5.0,,7.124581191804682
171,22.434746832994186,3.0,4.8601274606163045,5.484805195367864
172,93.87630739208109,3.0,0.3087536343930064,6.484817388162944
173,98.39111192430215,3.0,7.821288682060786,9.96057246734911
174,46.987325309660484,4.0,9.231756527855334,8.799136680162576
175,72.26855280374755,4.0,4.807546134818273,8.437164181489347
176,66.44733051441435,4.0,7.45634783652391,8.270918967099298
177,93.854512628967,4.0,6.495672386218211,8.06316428253529
178,86.29168130468527,2.0,2.8591751621770003,8.506943592833967
179,90.73270591985411,1.0,4.914799472747118,8.245787230369114
180,89.88557883704124,3.0,3.6452025752551034,7.841628414412526
181,56.91239934989092,4.0,4.724479206270383,4.82634955100629
182,76.22344694108833,6.0,6.40796047552263,3.7474449168388455
183,96.80464344280918,2.0,5.150407267113209,6.207721607835072
184,42.94202400193946,1.0,9.881958526670296,9.721491878730372
185,56.29107303645185,3.0,6.976592627610399,7.392236944540291
186,38.485977596992605,2.0,,6.792677891345141
187,64.93867420019693,,4.102127150874145,0.5598854207363804
188,,7.0,2.55852146172721,1.7032327599252621
189,47.37655363850878,4.0,0.3372723493416985,1.2483985002505773
190,38.29626776601093,5.0,1.432064100843572,2.358872632305243
191,52.58054507320548,4.0,5.811846409683584,7.847419071395406
192,,3.0,2.000399492717343,5.3459844206454505
193,99.0512508698576,,0.8907450583617726,6.118838208046543
194,56.43129007340213,2.0,6.246967045632558,7.931222952199076
195,62.989382828653845,4.0,9.504435988041969,10.0
196,81.3800638869073,4.0,4.7608655971527405,5.189770371483312
197,94.13396799553695,3.0,,6.017687988107973
198,78.58105884197207,5.0,6.544353030817549,3.7614776845247695
199,26.394192574344686,1.0,8.88462357570186,10.0
200,85.22344006123679,7.0,4.31876137400962,2.4459407809470006
201,8.340808444005711,,2.5556353902160223,5.595560651895535
202,65.00445735226693,4.0,9.487175071343957,8.658019049236035
203,92.58231886977933,2.0,9.010911594585735,8.739004996633556
204,39.13011145143244,0.0,4.560940734356952,8.943365254142945
205,93.37180507354367,5.0,5.810707240773349,6.507991204403951
206,39.260190138339475,0.0,2.5869529296661087,6.84857829668906
207,90.3221365920746,4.0,1.717965910935788,4.72708182978712
208,63.904929545605434,7.0,8.661650864392715,4.752863280908657
209,73.27849921533235,1.0,8.04583029207458,10.0
210,60.72341275577834,6.0,1.197965082758492,3.8167986272854795
211,57.14706161399043,5.0,9.689263168226535,6.594814880823579
212,87.96682250978927,3.0,3.4475603682353064,7.977909779197537
213,81.95533517855267,7.0,7.339588212853277,2.5966642374642337
214,36.357882115600695,3.0,4.808961151635898,6.324093325955479
215,58.80057382100819,2.0,8.359934591737709,8.691289909083887
216,66.7158037616858,1.0,2.5803885534808844,8.452161999820829
217,77.15126412184199,4.0,0.09054085679449764,1.769995065162076
218,,2.0,8.04813737871888,9.674427255952292
219,,4.0,2.9179336952551136,7.419247372020367
220,75.6445873454071,5.0,,6.72253235912841
221,28.42807358306257,5.0,1.5054824895268049,0.47561155388732423
222,,5.0,4.163848908835169,4.373993010596568
223,33.854787141578825,3.0,8.64701644754402,8.546086159831743
224,95.45924974786595,1.0,1.0091735933984947,10.0
225,62.91466609367649,4.0,3.478064596558128,5.333920331171573
226,93.53867287302516,2.0,4.624609544002752,5.904066822640937
227,72.0660683961157,1.0,6.1210940675996985,10.0
228,98.44702454155714,2.0,0.6426953371363087,5.7761580265348575
229,21.633533914528176,2.0,5.11571914206797,7.073599298234762
230,58.945012090673046,0.0,3.9340151553133573,10.0
231,61.7694794406225,4.0,7.77738724425468,8.126977968795888
232,39.118507685169455,5.0,5.2879780749575955,7.066400969977483
233,77.34809956090587,3.0,1.309659332695342,7.305261994012259
234,27.85137187391448,1.0,0.8705191708599491,4.814767887455126
235,38.11892416073002,4.0,2.733565451632103,4.353635241538013
236,,3.0,1.9140494918449036,5.928657689583042
237,,3.0,6.31792368094578,7.214225966644412
238,84.56818840876298,2.0,2.4353358336605946,6.16441535583122
239,85.04899650910458,3.0,3.122222666591481,6.502148058345148
240,38.33179750385451,6.0,9.623689835144095,5.565273898558759
241,39.88710322012136,,8.529341817321829,6.874127020090726
242,71.51789281751088,3.0,3.7158344822800284,7.0788788624170556
243,85.9810598369098,2.0,5.7367393043133,7.98249321012227
244,84.23804822054089,2.0,6.8393473032772985,9.14766982053324
245,61.61985472418836,3.0,1.311482495336247,5.435622485208633
246,30.58025318353808,,9.240163727055213,7.567081376297944
247,30.17531559679254,5.0,7.09763476404553,5.308684381605834
248,96.5638200208641,2.0,6.137005373584338,9.544096705365867
249,,4.0,4.608250909857415,5.134091179513246
250,50.602647906647,3.0,8.954902389904337,5.838961527635215
251,75.93162540162241,6.0,5.0683237708870585,3.3134652610631576
252,21.24751258398497,2.0,4.8816748566229675,5.228900417708416
253,82.1556558187135,,8.395018417598052,8.96842762215037
254,37.92839764990214,7.0,9.857215666695998,4.6034330927538045
255,22.939197079448448,5.0,7.070495841613202,5.81793643569057
256,38.91298320600886,2.0,4.989330972457902,6.594098742347634
257,39.43760390980798,5.0,1.0373458863724416,1.386727953275025
258,54.881641961013194,4.0,4.150744977796569,3.289559375128975
259,65.32490898061965,1.0,1.7066571993397972,7.15452159035224
260,18.306987232009295,,4.905519236460348,4.702052285631515
261,,1.0,0.9454611627572118,6.822098219996906
262,51.522276082440044,5.0,6.658068814989678,5.618126869206388
263,28.49051046652285,,4.081761590607856,2.2230761734324624
264,42.521750542282675,2.0,4.919443556209702,8.68728873583989
265,8.399413844847077,30.0,2.1637549634839615,0.72892804650288
266,13.295043783767914,17.0,8.597685485480152,2.0112881149839503
267,33.958526404890385,3.0,6.233465646131048,7.725098127750544
268,61.62060664963662,0.0,7.5338804145158065,8.362616342971558
269,95.04256383728983,4.0,1.7933527706150532,6.53456637300028
270,73.42861283913649,,6.1519211048295785,7.292656283989649
271,56.832757750991895,2.0,6.723449735626063,9.08028548219059
272,82.6844297407687,,,1.6777755475140084
273,48.59772785775901,6.0,1.2291842261265729,2.7709898653380223
274,79.50797323999409,2.0,3.76847467087591,7.5867527399790555
275,66.22383110707025,4.0,1.021309557658967,4.8195544351156805
276,44.897245957254775,4.0,2.8248015541950022,6.832127062018761
277,18.3367361504949,23.0,,9.288327982628353
278,40.55944742721418,4.0,9.128096760047079,8.024242255521132
279,23.39131575249649,2.0,8.148845880127816,9.275058997926312
280,82.29772351755064,4.0,9.802684050161284,6.646920996017092
281,75.02184493063291,3.0,4.101801968873194,6.422784412732407
282,35.36246782556893,5.0,8.901134986497263,5.119923143764607
283,,3.0,1.8594989649690818,4.389737574408962
284,23.251691388179516,3.0,4.595166519542152,6.061627506444344
285,72.64342196041018,5.0,6.323064499328388,5.384140947158946
286,23.194869038397513,28.0,8.037636280920648,5.520677843403791
287,37.268461033303176,5.0,,5.836384205333954
288,53.34387030065248,,5.540756707779178,3.4251429139777803
289,31.45303730118747,,5.305496152598196,3.9847655866944756
290,82.1183580999234,4.0,5.7254981471303665,7.5372912667179675
291,91.71804615732276,3.0,1.7101838579116269,6.3585807909658305
292,46.410638124384214,1.0,3.507515990937702,8.115804372021499
293,29.397036951298272,,9.069813565856611,7.546768195480178
294,26.390299619498965,,,6.97160472968002
295,57.054966990843724,2.0,1.2758410725638325,6.8473563562733375
296,47.53352161040459,5.0,5.956374264763316,4.6922504890574155
297,84.36911637866989,3.0,1.1416745920375893,6.330277900240921
298,86.99970134629035,4.0,5.716812979195241,4.793685831572842
299,69.97406364584286,3.0,,8.501434296745225
300,43.42671829216178,1.0,9.197255455202647,9.147109949844827
301,99.11956993537189,4.0,5.106999609965097,7.320459548391366
302,72.4089052235665,2.0,8.676549290023988,9.731133147151482
303,,4.0,3.0101649549201746,6.138055279019371
304,58.76242216447427,1.0,6.103120926752782,7.574639948353083
305,81.75137700506502,5.0,2.95462398177703,4.627699560866493
306,77.6080302731286,0.0,6.241783363307095,10.0
307,44.45219590644568,5.0,3.1022011710091526,2.717415282615597
308,65.49769812257323,1.0,4.912632433886952,8.865921578642407
309,68.28539472777494,2.0,6.649629801480769,10.0
310,98.04641054235834,5.0,6.6949095158367005,6.042183523232221
311,54.62481498621123,5.0,9.41580273768832,6.0680921721371055
312,47.86653202815017,4.0,2.7360421124724796,5.607430918798204
313,32.5397327033462,4.0,8.976832721646295,8.655876215243737
314,38.76357777735098,3.0,5.326493189078645,8.104367316645789
315,44.42268687550062,2.0,2.504418900748523,8.037761980187629
316,34.318056332672825,8.0,,1.6321190524968299
317,7.271729862436372,22.0,7.271382569216844,9.61986481169523
318,23.322795234938916,3.0,8.997979186241936,7.59266776083921
319,69.92044148942972,5.0,3.070897181839809,2.696877077482796
320,52.68237440274583,4.0,4.202609582607205,5.448467523315234
321,26.71023723316857,4.0,4.905188844765934,4.791729139951897
322,31.400434854421107,2.0,5.771752591107898,9.135603944217722
323,88.73465620492172,6.0,,3.4419551920735807
324,96.13141175030101,6.0,6.496744396836471,6.148393844887085
325,40.25235712159757,6.0,,4.628088353216911
326,38.97650874393469,3.0,3.0553925940078566,7.456385864249329
327,22.03879379180302,3.0,6.606058404489366,7.285365099604438
328,25.51773422840057,2.0,9.324492197090116,10.0
329,30.898514310929173,3.0,0.16146541097852296,5.845176501591887
330,,5.0,3.978354968542066,4.387375365625236
331,,7.0,8.734798765885559,5.435376627898548
332,43.703452632069414,6.0,,1.5214312860162822
333,,2.0,0.046277822239909616,5.900460362137812
334,43.919206522721524,4.0,9.783063283987977,6.789105728678322
335,,,0.2660837180202025,0.1
336,,5.0,1.212775088706477,1.4063534873796202
337,87.47358855795235,2.0,6.869150701681249,10.0
338,,3.0,3.6085118912767946,6.375753239544221
339,41.30579907005085,5.0,2.1742928623077318,3.1516552694955067
340,33.2884367388544,0.0,1.3756941823658941,8.875836812608709
341,63.62172027624136,2.0,6.626984475231504,8.952827546681673
342,63.23818124007659,7.0,1.8357368619075787,1.9286550998849585
343,54.05582252489368,5.0,0.5239220027829794,2.5878692652826834
344,98.79553297858197,5.0,,5.498601849350292
345,35.37982754045779,4.0,5.759670216453983,5.863651178150905
346,44.235219720969916,3.0,1.6580430295327708,5.454189826595016
347,40.219263252863904,5.0,4.812011112417613,2.9909787880286745
348,39.319486973480664,3.0,3.65287759326266,5.576777515805966
349,37.106915978626006,1.0,1.5078119401198742,5.183641601253733
350,32.70509844341455,6.0,4.176486377802965,2.1787772888336034
351,90.48643602831785,2.0,3.222714618587621,6.6091721785558235
352,41.358637255157625,7.0,,1.0780724600737266
353,,,7.093273240547337,6.943882680605495
354,,,,9.620756970860615
355,33.755730105805135,4.0,3.6085739743491976,1.9736485053546544
356,99.16619973638484,1.0,,10.0
357,39.76283098512369,5.0,8.693240047290939,5.096483370673649
358,91.9242416784271,2.0,3.390100742006088,8.687899679596232
359,33.389765850552486,3.0,9.19620365120589,10.0
360,68.01742996140959,6.0,9.347478263222637,6.889465043613022
361,50.47416447389793,2.0,7.6592332431114505,10.0
362,6.856119784197712,16.0,2.0114413864561054,5.626728710772241
363,31.460480539281193,2.0,3.8995131423954943,6.181919153328076
364,97.21329226583657,0.0,9.343929340561607,10.0
365,31.822004542242457,,5.9562038293772765,7.29356375925063
366,74.78328861428079,4.0,6.96028064111501,8.966672970141927
367,89.44862940128974,5.0,9.87437522100448,9.557964512780867
368,43.04153324953212,2.0,6.775507296990993,10.0
369,24.707637276792475,1.0,8.260452808964212,9.571727942308248
370,29.843804587734173,4.0,1.5594886997117896,4.719341101181355
371,42.15774746758559,3.0,7.416296556628284,7.903697374587073
372,,8.0,6.2810706219022885,0.6521136707921033
373,32.250573021501914,5.0,8.808212677060979,6.63941332432944
374,24.710096834581936,6.0,1.9795453472378566,3.1569444798041273
375,88.77958906321227,2.0,8.701815091172918,10.0
376,67.93339668953664,5.0,2.0111157431648885,4.320580172695561
377,71.51269295274975,4.0,0.8475172988094426,4.80119923148619
378,24.675087249164626,4.0,4.143172403707167,6.461357544696233
379,55.609041946849906,5.0,8.558616172898278,5.408838398275648
380,68.00799352034437,5.0,,7.736306065777532
381,23.588278013175643,33.0,3.2170251653423385,6.731413309884528
382,60.87895648226659,,7.26659829192696,3.8775031899862844
383,6.252938624919915,24.0,3.775770167626691,9.824768068435436
384,12.38168314353822,15.0,0.06614091005951672,0.9361850270060078
385,,,8.371506046068927,5.140432651101004
386,28.36796013870959,6.0,3.52944450168029,1.9470678767455887
387,66.1302168759265,3.0,9.364612544962412,8.78066518586122
388,85.36717866808596,10.0,9.856081495394552,0.1
389,64.2394777986224,2.0,8.683462991821271,9.5201549303688
390,77.13895478770279,3.0,6.5882575790776645,8.616076191251542
391,97.31258260594777,5.0,6.410094466651794,7.254465505751516
392,,3.0,5.721391550525671,6.291703092841205
393,32.84545101797954,4.0,1.2948256744119246,2.7205114111443818
394,92.86483352616237,2.0,5.8342244973189334,9.120324887462317
395,23.172176372770394,23.0,1.9031300874835033,7.452269996354255
396,,1.0,0.9499756955840277,6.507996524424391
397,54.42567557644671,6.0,1.9361580873058548,1.9945438474233033
398,51.11416008129812,6.0,,0.1
399,42.181828650004356,0.0,1.8100484291473296,8.96305051778623
400,43.720864270799986,4.0,6.925021098933632,5.876785635393567
401,90.9931353941501,4.0,,9.666832987252217
402,32.87848644870944,3.0,5.3609310308888425,9.701693590556053
403,60.18629081051135,4.0,5.194461337602259,5.007023498900739
404,75.01124615386603,7.0,4.0572239471847125,4.034229682294621
405,,5.0,3.311481213747358,5.0792342887458455
406,89.6579678042172,2.0,4.782425142459759,8.446104492571404
407,50.339353957012946,1.0,3.793575217483378,7.762004187189633
408,,4.0,0.7199137849064097,3.5219294610623866
409,24.168299630973287,3.0,0.9910585773040337,3.4659707694668676
410,28.23384435145284,3.0,4.978473654095211,6.820169643137313
411,44.40541567166322,2.0,4.45550383659771,8.307736800084857
412,42.55445192439198,6.0,9.467644924005569,5.627359016560179
413,97.89318711726585,2.0,3.9988976616375016,7.9204388555790315
414,,4.0,9.391648651080086,8.344328951236056
415,62.641142212092724,4.0,7.062991174850115,3.914921448910158
416,7.3500604562941785,38.0,6.249405934513206,6.015655748573898
417,35.74856007308534,5.0,3.1367218921330386,1.9282632628525307
418,49.41487945702655,2.0,8.264153322570944,8.218825966579205
419,64.44543262385906,2.0,8.85251310661957,7.62969172488286
420,97.96157174323126,3.0,9.203776157529477,9.161709278810202
421,46.25759962308148,6.0,4.770133852351317,3.083815858278486
422,33.093898095410026,6.0,,5.618177958182385
423,72.7439124308826,2.0,5.089149009913781,8.636037495536156
424,83.71319792673455,,9.32412109180328,9.283569268443214
425,96.6359603829836,5.0,2.482743570925099,6.2642937990073175
426,72.73705305716149,2.0,2.8591140271228,8.668644457376496
427,91.66794768927173,4.0,9.180928688083789,8.630256796401127
428,,,3.95704173943772,2.7083983037524906
429,47.53313459306864,2.0,1.2422084135569622,7.64296587959621
430,60.97970793006367,3.0,9.266697227046578,10.0
431,44.930383136881176,6.0,4.934191618088181,1.7490208544879493
432,85.25077657470972,1.0,7.759138905738105,9.841467650772683
433,27.671845322164543,2.0,6.854353835152242,7.533483353903106
434,80.22117573896676,4.0,,7.474118409213315
435,95.26485190002134,4.0,7.111077928789865,10.0
436,40.41406015956216,2.0,8.295179585468377,10.0
437,40.12494253721041,4.0,6.92910591231972,5.917594334705675
438,64.42495829678606,3.0,7.483511878407416,9.070268220837486
439,6.0570658632331,,5.686663991842154,7.053186336209789
440,81.79696530709691,5.0,0.8480727020854151,3.3317119562973314
441,,6.0,7.048759852983608,5.7955470832961495
442,38.45756797046056,2.0,1.389100874532776,3.815030862421488
443,48.068507602838224,2.0,7.656870594705128,8.906460093147585
444,23.61358389843696,2.0,4.02384465716228,4.209080362686691
445,58.6246007444978,3.0,6.64097979202703,9.245573985585093
446,29.737434408560333,4.0,0.19144024023574513,3.877768092337759
447,53.61426166511439,1.0,0.7723531324722466,4.486812593531482
448,30.70527112033144,4.0,2.6961485494461668,4.632955485746518
449,97.08362191633314,3.0,4.773492981068815,8.552365208980337
450,71.61397383415569,2.0,6.937085920686538,9.142865869908231
451,31.482414597903592,4.0,0.17645639761887488,2.6087002255032243
452,52.8886437986581,2.0,7.663171806161814,9.595249570503393
453,40.6086701975552,3.0,7.3325207087420265,10.0
454,29.251455251389924,6.0,8.211244590760103,5.532629500023517
455,,1.0,6.870700765662514,8.996461603057728
456,56.7017372195276,1.0,1.1349911821032332,8.298872691441176
457,,4.0,2.936821768736407,4.175795570441013
458,75.5492202518612,,6.4014737283464545,6.142318854573295
459,54.11809938270658,3.0,7.18446063882214,7.947868783257767
460,,4.0,8.817204143003712,7.783071406094236
461,74.26694469887205,2.0,9.563772878325668,10.0
462,66.84678829180864,3.0,8.916758545805445,10.0
463,55.30770574119613,3.0,3.924562910019315,6.528154943155431
464,79.50498054004805,3.0,,8.053664914287157
465,23.647193458247582,18.0,3.835425773998006,4.997330151874293
466,73.82372878174658,4.0,6.9213694848239,5.845802786116988
467,,4.0,2.8209209240292363,4.197276270972606
468,39.92268366365075,0.0,1.9080195742050732,6.934936181706417
469,99.34506368448208,4.0,0.4858198479412901,4.963831308226433
470,63.17210516467894,4.0,9.386231100692997,9.797192230875956
471,78.17477059127091,2.0,2.8312371254136526,6.342751289367932
472,76.64599743016585,3.0,6.340257814502413,7.598554653515314
473,82.20606310622716,6.0,0.2629662424337642,3.9846108561669444
474,62.38788456426684,3.0,9.73524390669883,10.0
475,,5.0,3.9397374690535134,5.949491854144333
476,28.900021242272338,3.0,6.119267474073922,9.136957023180745
477,,4.0,8.24887630108795,9.370237869243896
478,23.910868945563386,3.0,,7.365415588226328
479,56.32896795290933,3.0,4.018727474046505,6.235790812344829
480,38.66554487706905,6.0,3.996180444888039,3.600019325077677
481,,3.0,1.0106856091492378,4.908130869941548
482,75.59576259978763,2.0,7.300612689574866,8.171951705196689
483,29.56538492774598,4.0,1.803639325473192,3.093760607922923
484,26.47732338851832,4.0,5.1708199493777665,4.612997690191737
