Car_ID,Rust_Level,Structural_Strength_Score,Damage_Severity,Body_Remaining_Years
360,39.18834946486149,1.818793910747959,5.842725212936754,7.563096152756678
361,8.323919618804752,0.972822375349468,4.150034659373,11.39992618569546
362,8.434532230980736,2.6004542061890934,5.701852670950331,9.927615785788854
363,,3.4535853638655056,9.284212263401892,3.097881966515807
364,22.51817471934567,8.651100534090725,9.94809912528564,10.445892233265509
365,55.236172032319004,9.08471114100379,7.960032875695199,10.056910601087527
366,63.53125447349005,2.5913057982996914,9.184499969415647,4.673665061043472
367,,8.021504316791022,8.144387333387243,11.677795187827213
368,73.87936374700405,4.183623417647443,6.753215281495033,4.16260426881979
369,43.46431472403705,7.279256713415357,1.92734999326314,12.703014777399774
370,,0.9718634842649954,7.3963606558265,2.7251744611323154
371,70.34626140102264,,9.158828186492357,13.863026198779647
372,42.42105282455175,0.20109524511703225,0.6831193504652233,10.469091039235018
373,65.44876067836597,1.1645446497198064,9.87924113590042,0.16203180745082202
374,10.629943845917955,7.039035385028721,3.856606130459678,14.243568611690339
375,42.561169840478726,3.374966399656648,5.074570831535863,8.911617777234724
376,51.609809566133194,1.6440022865860848,9.913828617073039,1.4774686184070562
377,,3.0282595581938123,9.395888450457848,1.2365539845572728
378,43.94449503163195,4.539761168809883,5.702658104732798,7.64350084993288
379,27.36949505821732,7.642222965292439,,8.618455881747993
380,44.82336031012396,9.570405793612878,7.892960440479583,9.407266051355148
381,60.72997656896654,9.080591935349256,5.632000215585435,10.134135021041265
382,24.092131927729863,3.945564747676068,2.7578521132518907,12.28243058403495
383,4.1217455084005294,4.53673075722807,7.886195003518228,10.250056408361093
384,,3.6332916550252845,5.115763089755854,8.63886264619463
385,8.952007802344006,1.312972079630853,9.655511722529521,10.988702004034756
386,47.3127542456981,9.595046347827786,2.2673147128197835,15.0
387,59.47364161756116,5.390161772924049,9.407179987911748,10.65214114060413
388,,1.0798190462734525,7.4905094792540705,3.2038773311557724
389,0.7990386544910866,9.187735663501291,3.7716074790762355,15.0
390,17.74033170412781,5.999614765410376,2.7735987892163525,15.0
391,54.80579419689346,2.1396210143152326,6.266483749277038,4.88613271497031
392,52.18636305603157,,5.323249251388952,12.278665207542364
393,50.961973325233,6.98236402127633,0.17084660776221283,15.0
394,32.639254083056585,6.5169649379802355,2.9407106472329856,15.0
395,29.44080135414857,3.3121946578752635,9.930021704503014,4.2001299023363
396,43.35102750803506,1.6862711614763226,4.705346603877426,7.389614882427056
397,64.44797379297577,4.074352214120917,5.345591781868616,5.420777975749147
398,44.18184804372976,1.3711826900726076,9.68691993321139,6.993007640898853
399,76.96178128561932,7.140816887668359,2.7978122290442355,11.041321331735256
400,44.563068388121806,7.656063170088974,1.212333602974709,13.782428714209745
401,48.65392981270776,4.975529076807273,1.9759892632892684,12.010978042877671
402,41.4635258277798,1.8364512301588576,1.994349526909227,10.348507034231009
403,51.13642703535586,6.223497507013657,0.38436646883984515,14.727862517446734
404,13.17584532260291,1.403735188538009,9.253687148275306,9.281141155479128
405,116.20542131767891,8.013026360517546,4.574292926234421,8.84481842016831
406,33.44563739449286,0.9586232961196972,8.771041967846662,2.3767096761872257
407,3.198432186812461,5.264386310777178,9.970332935480375,9.507918640449647
408,25.709047080531427,0.41717412339705673,4.682667522314609,10.73913070152938
409,36.3873832772575,7.346918933953689,9.519776208593761,14.27277606607536
410,19.418338068169597,5.811522069427514,1.4081150755262273,14.654677550732776
411,0.3115862015616866,,0.7281156774731534,15.0
412,100.00984853415194,0.7664102202236766,4.997073663349228,10.038415552034742
413,90.72371384161904,7.591002632060334,5.719311417413846,9.666474924677384
414,29.15522249849264,4.641917931753586,2.840346065541328,12.235868989118703
415,34.64470677860742,9.886943529638003,4.7973972377602845,15.0
416,77.11539110463734,7.428281729998157,9.189839241134038,2.1191517258253323
417,68.61021732592741,0.9211487539626427,4.898682682769663,5.9164931313716025
418,32.979746472996865,5.660140160518653,9.57818518846585,7.454746513026131
419,13.91212069573152,1.331645691535669,4.315605700747321,10.626641849634847
420,65.8768230694896,0.027459079062693847,2.9331679182900894,4.933482205566575
421,52.55799200217312,8.726190530428932,3.4197575401202327,13.21586721182773
422,71.15610872790518,0.40052348316381636,4.046417099109927,8.795238399149351
423,7.897219504404651,2.0090206792587626,2.48955652034648,13.501504398198307
424,10.274116912244846,1.6241851350306802,6.577796817850046,7.638850039577948
425,78.18854095324957,5.273667920383925,6.14477670446076,6.590889603637676
426,16.580547970045714,7.793755512578057,2.6111953550286007,15.0
